ticker,date,open,high,low,close
META,2025-05-23,624.0,632.445,623.07,627.06
META,2025-05-27,635.41,643.05,632.75,642.32
META,2025-05-28,642.6,650.88,642.547,643.792
META,2025-05-29,651.645,653.31,639.5,645.05
META,2025-05-30,642.5,649.41,632.78,646.73
META,2025-06-02,644.39,673.26,644.262,670.9
META,2025-06-03,671.445,675.58,665.03,666.85
META,2025-06-04,669.32,689.0,668.57,687.95
META,2025-06-05,691.66,694.38,682.25,684.42
META,2025-06-06,696.17,702.806,691.87,697.71
META,2025-06-09,698.46,705.19,693.94,694.06
META,2025-06-10,701.345,703.23,691.56,702.4
META,2025-06-11,703.705,708.871,691.99,694.14
META,2025-06-12,693.3,695.38,687.0,693.36
META,2025-06-13,687.95,694.57,681.01,682.87
META,2025-06-16,699.33,707.15,693.51,702.12
META,2025-06-17,702.0,705.97,696.06,697.23
META,2025-06-18,698.18,701.59,694.9,695.77
META,2025-06-20,700.75,701.82,678.67,682.35
META,2025-06-23,683.69,699.05,678.75,698.53
META,2025-06-24,704.885,713.19,702.11,712.197
META,2025-06-25,713.315,716.58,705.38,708.68
META,2025-06-26,714.355,728.22,711.05,726.09
META,2025-06-27,726.515,735.43,725.86,733.47
META,2025-06-30,744.55,747.9,734.28,738.01
META,2025-07-01,736.875,737.75,715.37,719.17
META,2025-07-02,715.325,720.22,712.8,713.17
META,2025-07-03,726.61,729.03,714.42,719.01
META,2025-07-07,717.6,727.0,713.51,718.35
META,2025-07-08,721.57,722.91,714.81,720.67
META,2025-07-09,722.715,737.53,722.715,732.78
META,2025-07-10,731.55,735.8,719.6,727.24
META,2025-07-11,717.51,717.51,717.51,717.51
META,2025-07-14,717.6,727.99,716.547,720.92
META,2025-07-15,723.9,724.472,709.97,710.39
META,2025-07-16,713.37,713.97,699.27,702.91
META,2025-07-17,704.39,705.9,697.105,701.41
META,2025-07-18,702.19,704.71,691.66,704.28
META,2025-07-21,706.8,717.0,705.76,712.965
META,2025-07-22,716.19,716.6,701.41,704.81
META,2025-07-23,706.365,714.628,704.93,713.58
META,2025-07-24,717.05,723.624,714.0,714.8
META,2025-07-25,716.915,720.65,711.9,712.68
META,2025-07-28,715.2,724.735,712.68,717.63
META,2025-07-29,720.0,724.47,699.91,700.0
META,2025-07-30,708.09,708.5,691.2,695.21
META,2025-07-31,775.2,784.75,765.51,773.44
META,2025-08-01,760.73,766.0,745.31,750.01
META,2025-08-04,760.0,776.85,758.41,776.37
META,2025-08-05,776.445,783.13,763.0,763.46
META,2025-08-06,770.0,773.64,760.46,771.99
META,2025-08-07,773.49,775.0,759.55,761.83
META,2025-08-08,762.75,769.9,758.58,769.3
META,2025-08-11,770.075,773.458,764.67,765.62
META,2025-08-12,773.0,793.67,772.43,790.0
META,2025-08-13,791.15,795.456,778.23,779.94
META,2025-08-14,777.88,787.81,772.51,782.13
META,2025-08-15,784.15,796.25,780.82,785.23
META,2025-08-18,775.085,775.81,756.56,767.37
META,2025-08-19,767.12,767.17,749.37,751.48
META,2025-08-20,747.57,750.2,731.0,747.72
META,2025-08-21,744.705,745.5,733.11,739.1
META,2025-08-22,739.23,756.9,734.39,754.694
META,2025-08-25,754.82,758.88,750.13,753.3
META,2025-08-26,750.8,754.87,747.94,754.1
META,2025-08-27,752.3,754.15,742.84,747.38
META,2025-08-28,744.0,753.055,740.795,751.11
META,2025-08-29,745.28,747.14,735.347,738.7
META,2025-09-02,726.04,736.0,721.731,735.11
META,2025-09-03,736.0,740.25,733.989,736.9
META,2025-09-04,748.57,761.16,745.82,748.65
META,2025-09-05,752.615,757.95,745.03,752.45
META,2025-09-08,755.995,766.51,752.02,752.3
META,2025-09-09,757.49,766.3,753.43,765.7
META,2025-09-10,765.13,765.5,751.0,751.98
META,2025-09-11,754.65,757.1,748.37,750.75
META,2025-09-12,748.725,757.57,743.76,755.59
META,2025-09-15,757.47,774.07,751.985,764.7
META,2025-09-16,767.0,781.36,765.1,779.0
META,2025-09-17,779.99,783.29,766.31,775.48
META,2025-09-18,780.75,788.78,773.36,780.45
META,2025-09-19,786.42,790.8,769.19,778.88
META,2025-09-22,781.845,785.73,764.47,765.16
META,2025-09-23,769.25,770.6,751.07,755.4
META,2025-09-24,757.5,761.11,752.525,760.66
META,2025-09-25,753.45,756.765,744.55,748.91
META,2025-09-26,750.0,751.93,737.353,743.75
META,2025-09-29,748.72,750.78,739.15,743.4
META,2025-09-30,742.25,742.97,726.3,734.38
META,2025-10-01,721.49,721.85,710.2,717.335
META,2025-10-02,722.58,727.77,718.14,727.05
META,2025-10-03,729.625,731.0,710.19,710.56
META,2025-10-06,705.185,716.88,690.51,715.66
META,2025-10-07,717.72,718.4999,705.75,713.08
META,2025-10-08,713.45,719.65,707.81,717.84
META,2025-10-09,718.275,733.51,712.44,733.51
META,2025-10-10,730.92,735.27,704.51,705.3
META,2025-10-13,713.01,719.94,707.6413,715.59
META,2025-10-14,707.78,715.55,699.33,708.65
META,2025-10-15,717.06,723.9,709.51,717.66
META,2025-10-16,717.55,725.49,703.88,712.07
META,2025-10-17,707.075,718.54,706.13,716.915
META,2025-10-20,721.19,733.77,720.18,732.284
META,2025-10-21,736.015,738.5,728.75,733.27
META,2025-10-22,733.83,740.6,724.03,733.41
META,2025-10-23,734.7,742.41,733.1,734.0
META,2025-10-24,736.79,741.21,731.15,738.36
META,2025-10-27,749.73,755.75,748.01,750.82
META,2025-10-28,752.63,758.4,745.5201,751.44
META,2025-10-29,754.75,759.105,742.51,751.99
META,2025-10-30,669.15,680.9599,650.18,665.78
META,2025-10-31,674.51,674.89,645.57,648.48
META,2025-11-03,656.0,659.3299,636.18,637.71
META,2025-11-04,628.035,641.7399,626.01,627.32
META,2025-11-05,632.31,642.23,626.5375,635.95
META,2025-11-06,635.85,636.0,618.0,618.94
META,2025-11-07,616.485,622.1348,601.2,621.71
META,2025-11-10,631.09,635.0,623.23,631.78
META,2025-11-11,628.0,629.56,619.39,627.08
META,2025-11-12,628.13,628.99,607.77,609.055
META,2025-11-13,613.07,617.65,603.0,609.98
META,2025-11-14,601.79,613.68,595.2,609.81
META,2025-11-17,609.035,611.69,595.4,601.9
META,2025-11-18,591.6,603.66,583.78,597.769
META,2025-11-19,593.715,595.33,581.25,590.32
META,2025-11-20,603.5,606.72,583.35,589.23
META,2025-11-21,588.5,598.12,581.86,594.38
META,2025-11-24,598.72,616.7,597.6301,612.99
META,2025-11-25,624.0,637.045,618.3,636.22
META,2025-11-26,637.69,638.36,631.63,633.61
META,2025-11-28,636.075,648.05,635.5,647.95
META,2025-12-01,639.55,645.32,637.76,640.87
META,2025-12-02,642.34,647.87,638.07,647.1
META,2025-12-03,644.41,648.8499,637.55,639.6
META,2025-12-04,676.0,676.1,660.05,661.53
META,2025-12-05,664.0,674.69,662.3947,673.42
META,2025-12-08,669.34,676.71,665.07,666.8
META,2025-12-09,663.765,664.48,653.34,656.96
META,2025-12-10,649.95,654.51,643.3976,650.13
META,2025-12-11,643.29,655.28,640.795,652.71
META,2025-12-12,649.8,652.01,638.61,644.23
META,2025-12-15,645.7,653.0,638.7001,647.5
META,2025-12-16,643.5,662.52,643.2,657.15
META,2025-12-17,655.61,661.23,649.2,649.21
META,2025-12-18,657.025,670.56,656.46,664.55
META,2025-12-19,666.42,671.0,658.22,658.79
META,2025-12-22,661.645,673.58,656.65,661.5
META,2025-12-23,660.05,666.0,658.25,664.94
META,2025-12-24,662.53,668.18,662.2,667.55
META,2025-12-26,668.06,668.9499,661.3201,663.29
META,2025-12-29,658.01,660.23,654.39,658.69
META,2025-12-30,658.69,672.22,657.84,666.01
META,2025-12-31,664.75,665.0,659.44,660.09
META,2026-01-02,662.725,664.39,643.5,650.41
META,2026-01-05,650.41,664.54,647.7512,658.8
META,2026-01-06,659.57,665.52,651.91,660.62
META,2026-01-07,655.64,659.15,644.81,648.69
META,2026-01-08,645.88,647.102,635.72,646.06
META,2026-01-09,645.435,654.95,642.85,653.06
META,2026-01-12,652.525,653.95,641.225,641.97
META,2026-01-13,642.27,642.27,624.1,631.09
META,2026-01-14,626.5,628.45,614.815,615.58
META,2026-01-15,618.48,624.17,614.23,620.8
META,2026-01-16,624.1762,629.08,620.08,620.25
META,2026-01-20,607.88,611.4,600.0,604.67
META,2026-01-21,606.74,618.27,600.08,613.05
META,2026-01-22,629.35,660.57,626.55,647.63
META,2026-01-23,644.77,666.4899,644.445,658.76
META,2026-01-26,665.125,675.28,661.2855,672.36
META,2026-01-27,674.59,676.815,664.66,672.97
META,2026-01-28,674.5,677.6775,666.1,668.63
META,2026-01-29,737.43,744.0,712.55,738.58
META,2026-01-30,727.5,732.1366,713.59,716.8
META,2026-02-02,714.6,721.3,703.5201,706.4
META,2026-02-03,707.37,715.0,686.41,691.6
META,2026-02-04,687.73,688.83,667.46,668.99
META,2026-02-05,663.58,681.5,654.01,670.31
META,2026-02-06,665.49,671.9899,646.5001,661.46
META,2026-02-09,663.18,683.3099,658.78,677.22
META,2026-02-10,677.6,680.65,669.79,670.72
META,2026-02-11,674.0,679.2675,657.1,668.69
META,2026-02-12,669.97,676.0,645.28,650.05
META,2026-02-13,645.1,651.4299,634.58,639.76
MSFT,2023-01-03,243.08,245.75,237.4,239.58
MSFT,2023-01-04,232.275,232.87,225.96,229.1
MSFT,2023-01-05,227.2,227.55,221.76,222.31
MSFT,2023-01-06,223.0,225.76,219.35,224.93
MSFT,2023-01-09,226.45,231.237,226.41,227.12
MSFT,2023-01-10,227.755,231.31,227.33,228.85
MSFT,2023-01-11,231.29,235.95,231.11,235.77
MSFT,2023-01-12,235.26,239.9,233.56,238.51
MSFT,2023-01-13,237.002,239.37,234.92,239.23
MSFT,2023-01-17,237.97,240.91,237.09,240.35
MSFT,2023-01-18,241.565,242.38,235.52,235.81
MSFT,2023-01-19,233.78,235.52,230.68,231.93
MSFT,2023-01-20,234.855,240.74,234.51,240.22
MSFT,2023-01-23,241.1,245.165,239.65,242.58
MSFT,2023-01-24,242.5,243.95,240.44,242.04
MSFT,2023-01-25,234.48,243.3,230.9,240.61
MSFT,2023-01-26,243.65,248.31,242.0,248.0
MSFT,2023-01-27,248.99,249.83,246.83,248.16
MSFT,2023-01-30,244.51,245.6,242.2,242.71
MSFT,2023-01-31,243.45,247.95,242.945,247.81
MSFT,2023-02-01,248.0,255.18,245.47,252.75
MSFT,2023-02-02,258.82,264.69,257.25,264.6
MSFT,2023-02-03,259.542,264.2,257.1,258.35
MSFT,2023-02-06,257.44,258.3,254.78,256.77
MSFT,2023-02-07,260.53,268.775,260.08,267.56
MSFT,2023-02-08,273.2,276.76,266.21,266.73
MSFT,2023-02-09,273.8,273.98,262.8,263.62
MSFT,2023-02-10,261.53,264.09,260.662,263.1
MSFT,2023-02-13,267.64,274.6,267.15,271.32
MSFT,2023-02-14,272.67,274.97,269.28,272.17
MSFT,2023-02-15,268.32,270.73,266.18,269.32
MSFT,2023-02-16,264.02,266.74,261.9,262.15
MSFT,2023-02-17,259.39,260.09,256.0,258.06
MSFT,2023-02-21,254.48,255.49,251.59,252.67
MSFT,2023-02-22,254.09,254.34,250.34,251.51
MSFT,2023-02-23,255.56,256.84,250.48,254.77
MSFT,2023-02-24,249.96,251.0,248.1,249.22
MSFT,2023-02-27,252.46,252.82,249.39,250.16
MSFT,2023-02-28,249.07,251.49,248.73,249.42
MSFT,2023-03-01,250.76,250.93,245.79,246.27
MSFT,2023-03-02,246.55,251.4,245.61,251.11
MSFT,2023-03-03,252.19,255.62,251.39,255.29
MSFT,2023-03-06,256.425,260.12,255.98,256.87
MSFT,2023-03-07,256.3,257.69,253.39,254.15
MSFT,2023-03-08,254.04,254.542,250.81,253.7
MSFT,2023-03-09,255.82,259.56,251.58,252.32
MSFT,2023-03-10,251.08,252.79,247.6,248.59
MSFT,2023-03-13,247.4,257.91,245.73,253.92
MSFT,2023-03-14,256.75,261.07,255.86,260.79
MSFT,2023-03-15,259.98,266.48,259.21,265.44
MSFT,2023-03-16,265.205,276.56,263.28,276.2
MSFT,2023-03-17,278.26,283.33,276.32,279.43
MSFT,2023-03-20,276.98,277.48,269.85,272.23
MSFT,2023-03-21,274.88,275.0,269.519,273.78
MSFT,2023-03-22,273.4,281.04,272.18,272.29
MSFT,2023-03-23,277.94,281.06,275.2,277.66
MSFT,2023-03-24,277.24,280.63,275.28,280.57
MSFT,2023-03-27,280.5,281.459,275.52,276.38
MSFT,2023-03-28,275.79,276.14,272.045,275.23
MSFT,2023-03-29,278.96,281.14,278.41,280.51
MSFT,2023-03-30,284.23,284.46,281.48,284.05
MSFT,2023-03-31,283.73,289.27,283.0,288.3
MSFT,2023-04-03,286.52,288.27,283.95,287.23
MSFT,2023-04-04,287.23,290.45,285.67,287.18
MSFT,2023-04-05,285.85,287.15,282.92,284.34
MSFT,2023-04-06,283.21,292.08,282.03,291.6
MSFT,2023-04-10,289.208,289.6,284.71,289.39
MSFT,2023-04-11,285.75,285.98,281.64,282.83
MSFT,2023-04-12,284.79,287.01,281.96,283.49
MSFT,2023-04-13,283.59,289.9,283.17,289.84
MSFT,2023-04-14,287.0,288.48,283.69,286.14
MSFT,2023-04-17,289.93,291.6,286.16,288.8
MSFT,2023-04-18,291.57,291.755,287.01,288.37
MSFT,2023-04-19,285.99,289.05,284.54,288.45
MSFT,2023-04-20,285.25,289.03,285.08,286.11
MSFT,2023-04-21,285.01,286.27,283.061,285.76
MSFT,2023-04-24,282.09,284.95,278.72,281.77
MSFT,2023-04-25,279.51,281.6,275.37,275.42
MSFT,2023-04-26,296.7,299.57,292.73,295.37
MSFT,2023-04-27,295.97,305.2,295.25,304.83
MSFT,2023-04-28,304.01,308.93,303.31,307.26
MSFT,2023-05-01,306.97,308.6,305.15,305.56
MSFT,2023-05-02,307.76,309.18,303.91,305.41
MSFT,2023-05-03,306.62,308.61,304.09,304.4
MSFT,2023-05-04,306.24,307.763,303.4,305.41
MSFT,2023-05-05,305.72,311.97,304.27,310.65
MSFT,2023-05-08,310.13,310.2,306.09,308.65
MSFT,2023-05-09,308.0,310.04,306.31,307.0
MSFT,2023-05-10,308.62,313.0,307.67,312.31
MSFT,2023-05-11,310.1,311.12,306.26,310.11
MSFT,2023-05-12,310.55,310.65,306.6,308.97
MSFT,2023-05-15,309.095,309.905,307.59,309.46
MSFT,2023-05-16,309.83,313.71,309.83,311.74
MSFT,2023-05-17,312.29,314.43,310.74,314.0
MSFT,2023-05-18,314.53,319.04,313.72,318.52
MSFT,2023-05-19,316.74,318.75,316.37,318.34
MSFT,2023-05-22,318.6,322.59,318.01,321.18
MSFT,2023-05-23,320.03,322.72,315.25,315.26
MSFT,2023-05-24,314.73,316.5,312.61,313.85
MSFT,2023-05-25,323.24,326.9,320.0,325.92
MSFT,2023-05-26,324.02,333.4,323.88,332.89
MSFT,2023-05-30,335.23,335.74,330.52,331.21
MSFT,2023-05-31,332.29,335.94,327.33,328.39
MSFT,2023-06-01,325.93,333.53,324.72,332.58
MSFT,2023-06-02,334.247,337.5,332.55,335.4
MSFT,2023-06-05,335.22,338.56,334.66,335.94
MSFT,2023-06-06,335.33,335.37,332.17,333.68
MSFT,2023-06-07,331.65,334.49,322.5,323.38
MSFT,2023-06-08,323.935,326.64,323.35,325.26
MSFT,2023-06-09,324.99,329.99,324.41,326.79
MSFT,2023-06-12,328.58,332.1,325.16,331.85
MSFT,2023-06-13,334.465,336.98,330.39,334.29
MSFT,2023-06-14,334.34,339.04,332.81,337.34
MSFT,2023-06-15,337.48,349.84,337.2,348.1
MSFT,2023-06-16,351.32,351.47,341.95,342.33
MSFT,2023-06-20,339.31,342.08,335.86,338.05
MSFT,2023-06-21,336.37,337.73,332.07,333.56
MSFT,2023-06-22,334.12,340.12,333.34,339.71
MSFT,2023-06-23,334.36,337.96,333.45,335.02
MSFT,2023-06-26,334.63,336.11,328.49,328.6
MSFT,2023-06-27,331.86,336.15,329.3,334.57
MSFT,2023-06-28,334.66,337.98,333.81,335.85
MSFT,2023-06-29,334.71,336.11,332.62,335.05
MSFT,2023-06-30,337.75,342.73,337.2,340.54
MSFT,2023-07-03,339.19,340.9,336.571,337.99
MSFT,2023-07-05,335.09,341.65,334.728,338.15
MSFT,2023-07-06,337.3,342.99,335.5,341.27
MSFT,2023-07-07,339.32,341.79,337.0,337.22
MSFT,2023-07-10,334.6,335.23,327.59,331.83
MSFT,2023-07-11,331.06,332.86,327.0,332.47
MSFT,2023-07-12,336.6,341.652,335.67,337.2
MSFT,2023-07-13,339.56,343.74,339.02,342.66
MSFT,2023-07-14,347.59,351.43,344.31,345.24
MSFT,2023-07-17,345.678,346.99,342.2,345.73
MSFT,2023-07-18,345.83,366.78,342.17,359.49
MSFT,2023-07-19,361.75,362.46,352.435,355.08
MSFT,2023-07-20,353.57,357.97,345.37,346.87
MSFT,2023-07-21,349.15,350.3,339.83,343.77
MSFT,2023-07-24,345.85,346.92,342.31,345.11
MSFT,2023-07-25,347.11,351.89,345.07,350.98
MSFT,2023-07-26,341.44,344.67,333.11,337.77
MSFT,2023-07-27,340.48,341.33,329.05,330.72
MSFT,2023-07-28,333.67,340.01,333.17,338.37
MSFT,2023-07-31,336.92,337.695,333.36,335.92
MSFT,2023-08-01,335.19,338.54,333.7,336.34
MSFT,2023-08-02,333.63,333.63,326.355,327.5
MSFT,2023-08-03,326.0,329.88,325.95,326.66
MSFT,2023-08-04,331.88,335.14,327.24,327.78
MSFT,2023-08-07,328.37,331.11,327.52,330.11
MSFT,2023-08-08,326.96,328.75,323.0,326.05
MSFT,2023-08-09,326.47,327.11,321.05,322.23
MSFT,2023-08-10,326.015,328.26,321.18,322.93
MSFT,2023-08-11,320.26,322.41,319.21,321.01
MSFT,2023-08-14,321.39,324.06,320.08,324.04
MSFT,2023-08-15,323.0,325.09,320.903,321.86
MSFT,2023-08-16,320.8,324.42,319.803,320.4
MSFT,2023-08-17,320.54,321.87,316.21,316.88
MSFT,2023-08-18,314.49,318.38,311.551,316.48
MSFT,2023-08-21,317.93,322.77,317.04,321.88
MSFT,2023-08-22,325.5,326.075,321.46,322.46
MSFT,2023-08-23,323.82,329.2,323.46,327.0
MSFT,2023-08-24,332.85,332.98,319.96,319.97
MSFT,2023-08-25,321.47,325.36,318.8,322.98
MSFT,2023-08-28,325.66,326.15,321.722,323.7
MSFT,2023-08-29,321.88,328.983,321.88,328.41
MSFT,2023-08-30,328.67,329.81,326.445,328.79
MSFT,2023-08-31,329.2,330.91,326.78,327.76
MSFT,2023-09-01,331.31,331.99,326.78,328.66
MSFT,2023-09-05,329.0,334.85,328.66,333.55
MSFT,2023-09-06,333.38,334.46,330.18,332.88
MSFT,2023-09-07,331.29,333.08,329.03,329.91
MSFT,2023-09-08,330.09,336.16,329.46,334.27
MSFT,2023-09-11,337.24,338.42,335.43,337.94
MSFT,2023-09-12,335.815,336.79,331.48,331.77
MSFT,2023-09-13,331.31,336.85,331.17,336.06
MSFT,2023-09-14,339.148,340.86,336.57,338.7
MSFT,2023-09-15,336.92,337.397,329.65,330.22
MSFT,2023-09-18,327.8,330.4,326.36,329.06
MSFT,2023-09-19,326.17,329.39,324.51,328.65
MSFT,2023-09-20,329.51,329.59,320.51,320.77
MSFT,2023-09-21,319.26,325.35,315.0,319.53
MSFT,2023-09-22,321.32,321.45,316.15,317.01
MSFT,2023-09-25,316.59,317.67,315.0,317.54
MSFT,2023-09-26,315.13,315.88,310.02,312.14
MSFT,2023-09-27,312.3,314.299,309.69,312.79
MSFT,2023-09-28,310.99,315.48,309.45,313.64
MSFT,2023-09-29,317.75,319.47,314.98,315.75
MSFT,2023-10-02,316.28,321.888,315.18,321.8
MSFT,2023-10-03,320.83,321.39,311.215,313.39
MSFT,2023-10-04,314.03,320.04,314.0,318.955
MSFT,2023-10-05,319.09,319.98,314.9,319.36
MSFT,2023-10-06,316.55,329.19,316.3,327.26
MSFT,2023-10-09,324.75,330.3,323.18,329.82
MSFT,2023-10-10,330.96,331.1,327.67,328.39
MSFT,2023-10-11,331.21,332.82,329.14,332.42
MSFT,2023-10-12,330.565,333.63,328.72,331.16
MSFT,2023-10-13,332.38,333.83,326.36,327.73
MSFT,2023-10-16,331.05,336.14,330.6,332.64
MSFT,2023-10-17,329.59,333.46,327.41,332.06
MSFT,2023-10-18,332.49,335.59,328.3,330.11
MSFT,2023-10-19,332.15,336.88,330.91,331.32
MSFT,2023-10-20,331.72,331.92,325.45,326.67
MSFT,2023-10-23,325.47,332.725,324.39,329.32
MSFT,2023-10-24,331.3,331.84,327.6,330.53
MSFT,2023-10-25,345.02,346.2,337.62,340.67
MSFT,2023-10-26,340.54,341.63,326.94,327.89
MSFT,2023-10-27,330.425,336.72,328.401,329.81
MSFT,2023-10-30,333.41,339.45,331.83,337.31
MSFT,2023-10-31,338.85,339.0,334.69,338.11
MSFT,2023-11-01,339.79,347.42,339.65,346.07
MSFT,2023-11-02,347.24,348.83,344.77,348.32
MSFT,2023-11-03,349.63,354.39,347.33,352.8
MSFT,2023-11-06,353.45,357.54,353.35,356.53
MSFT,2023-11-07,359.4,362.46,357.63,360.53
MSFT,2023-11-08,361.68,363.87,360.55,363.2
MSFT,2023-11-09,362.3,364.79,360.362,360.69
MSFT,2023-11-10,361.49,370.1,361.07,369.67
MSFT,2023-11-13,368.22,368.47,365.9,366.68
MSFT,2023-11-14,371.01,371.95,367.345,370.27
MSFT,2023-11-15,371.28,373.13,367.11,369.67
MSFT,2023-11-16,370.96,376.35,370.18,376.17
MSFT,2023-11-17,373.61,374.37,367.0,369.85
MSFT,2023-11-20,371.22,378.87,371.0,377.44
MSFT,2023-11-21,375.67,376.221,371.12,373.07
MSFT,2023-11-22,378.0,379.79,374.965,377.85
MSFT,2023-11-24,377.33,377.97,375.135,377.43
MSFT,2023-11-27,376.78,380.64,376.2,378.61
MSFT,2023-11-28,378.35,383.0,378.16,382.7
MSFT,2023-11-29,383.76,384.3,377.44,378.85
MSFT,2023-11-30,378.49,380.09,375.47,378.91
MSFT,2023-12-01,376.76,378.16,371.31,374.51
MSFT,2023-12-04,369.1,369.52,362.9,369.14
MSFT,2023-12-05,366.45,373.075,365.621,372.52
MSFT,2023-12-06,373.54,374.18,368.03,368.8
MSFT,2023-12-07,368.23,371.453,366.32,370.95
MSFT,2023-12-08,369.2,374.46,368.23,374.23
MSFT,2023-12-11,368.48,371.6,366.1,371.3
MSFT,2023-12-12,370.85,374.42,370.46,374.38
MSFT,2023-12-13,376.02,377.636,370.77,374.37
MSFT,2023-12-14,373.31,373.76,364.13,365.93
MSFT,2023-12-15,366.85,372.4,366.28,370.73
MSFT,2023-12-18,369.45,373.0,368.68,372.65
MSFT,2023-12-19,371.49,373.26,369.84,373.26
MSFT,2023-12-20,375.0,376.03,370.53,370.62
MSFT,2023-12-21,372.56,374.41,370.04,373.54
MSFT,2023-12-22,373.68,375.18,372.71,374.58
MSFT,2023-12-26,375.0,376.94,373.5,374.66
MSFT,2023-12-27,373.69,375.06,372.812,374.07
MSFT,2023-12-28,375.37,376.458,374.16,375.28
MSFT,2023-12-29,376.0,377.16,373.48,376.04
MSFT,2024-01-02,373.86,375.9,366.771,370.87
MSFT,2024-01-03,369.01,373.256,368.51,370.6
MSFT,2024-01-04,370.665,373.1,367.17,367.94
MSFT,2024-01-05,368.97,372.06,366.5,367.75
MSFT,2024-01-08,369.3,375.2,369.01,374.69
MSFT,2024-01-09,372.01,375.99,371.19,375.79
MSFT,2024-01-10,376.37,384.17,376.32,382.77
MSFT,2024-01-11,386.0,390.68,380.38,384.63
MSFT,2024-01-12,385.49,388.68,384.65,388.47
MSFT,2024-01-16,393.66,394.03,387.623,390.27
MSFT,2024-01-17,387.98,390.11,384.81,389.47
MSFT,2024-01-18,391.72,393.99,390.12,393.87
MSFT,2024-01-19,395.76,398.67,393.5,398.67
MSFT,2024-01-22,400.02,400.62,393.59,396.51
MSFT,2024-01-23,395.75,399.38,393.93,398.9
MSFT,2024-01-24,401.54,405.63,400.45,402.56
MSFT,2024-01-25,404.32,407.01,402.529,404.87
MSFT,2024-01-26,404.37,406.17,402.43,403.93
MSFT,2024-01-29,406.06,409.98,404.33,409.72
MSFT,2024-01-30,412.26,413.05,406.45,408.59
MSFT,2024-01-31,406.96,415.32,397.21,397.58
MSFT,2024-02-01,401.83,408.0,401.8,403.78
MSFT,2024-02-02,403.81,412.65,403.56,411.22
MSFT,2024-02-05,409.9,411.16,403.99,405.65
MSFT,2024-02-06,405.88,407.97,402.91,405.49
MSFT,2024-02-07,407.44,414.3,407.4,414.05
MSFT,2024-02-08,414.05,415.56,412.53,414.11
MSFT,2024-02-09,415.25,420.82,415.09,420.55
MSFT,2024-02-12,420.555,420.74,414.75,415.26
MSFT,2024-02-13,404.94,410.071,403.39,406.32
MSFT,2024-02-14,408.07,409.84,404.57,409.49
MSFT,2024-02-15,408.14,409.13,404.29,406.56
MSFT,2024-02-16,407.96,408.29,403.44,404.06
MSFT,2024-02-20,403.24,404.49,398.01,402.79
MSFT,2024-02-21,400.17,402.29,397.22,402.18
MSFT,2024-02-22,410.19,412.83,408.57,411.65
MSFT,2024-02-23,415.67,415.86,408.97,410.34
MSFT,2024-02-26,411.455,412.16,407.36,407.54
MSFT,2024-02-27,407.99,408.32,403.85,407.48
MSFT,2024-02-28,408.175,409.3,405.32,407.72
MSFT,2024-02-29,408.64,414.2,405.92,413.64
MSFT,2024-03-01,411.27,415.87,410.88,415.5
MSFT,2024-03-04,413.44,417.35,412.32,414.92
MSFT,2024-03-05,413.96,414.25,400.64,402.65
MSFT,2024-03-06,402.97,405.16,398.39,402.09
MSFT,2024-03-07,406.12,409.78,402.24,409.14
MSFT,2024-03-08,407.96,410.42,404.33,406.22
MSFT,2024-03-11,403.762,405.68,401.26,404.52
MSFT,2024-03-12,407.62,415.57,406.79,415.28
MSFT,2024-03-13,418.1,418.18,411.45,415.1
MSFT,2024-03-14,420.24,427.82,417.99,425.22
MSFT,2024-03-15,419.29,422.6,412.79,416.42
MSFT,2024-03-18,414.25,420.73,413.78,417.32
MSFT,2024-03-19,417.83,421.666,415.55,421.41
MSFT,2024-03-20,422.0,425.96,420.66,425.23
MSFT,2024-03-21,429.83,430.82,427.16,429.37
MSFT,2024-03-22,429.7,429.86,426.07,428.74
MSFT,2024-03-25,425.24,427.41,421.61,422.86
MSFT,2024-03-26,425.61,425.99,421.35,421.65
MSFT,2024-03-27,424.44,424.45,419.01,421.43
MSFT,2024-03-28,420.96,421.87,419.12,420.72
MSFT,2024-04-01,423.95,427.89,422.22,424.57
MSFT,2024-04-02,420.11,422.38,417.84,421.44
MSFT,2024-04-03,419.73,423.26,419.085,420.45
MSFT,2024-04-04,424.99,428.67,417.57,417.88
MSFT,2024-04-05,420.01,426.51,418.32,425.52
MSFT,2024-04-08,425.17,427.28,423.3,424.66
MSFT,2024-04-09,426.44,427.74,421.62,426.28
MSFT,2024-04-10,422.19,424.03,419.7,423.26
MSFT,2024-04-11,425.82,429.37,422.36,427.93
MSFT,2024-04-12,424.05,425.179,419.77,421.9
MSFT,2024-04-15,426.6,426.82,413.43,413.64
MSFT,2024-04-16,414.57,418.4,413.73,414.58
MSFT,2024-04-17,417.25,418.88,410.33,411.84
MSFT,2024-04-18,410.63,411.89,403.95,404.27
MSFT,2024-04-19,404.03,405.39,397.77,399.12
MSFT,2024-04-22,400.08,402.85,395.75,400.96
MSFT,2024-04-23,404.235,408.2,403.06,407.57
MSFT,2024-04-24,409.56,412.47,406.78,409.06
MSFT,2024-04-25,394.03,399.89,388.03,399.04
MSFT,2024-04-26,412.17,413.0,405.76,406.32
MSFT,2024-04-29,405.25,406.32,399.19,402.25
MSFT,2024-04-30,401.49,402.16,389.17,389.33
MSFT,2024-05-01,392.61,401.72,390.31,394.94
MSFT,2024-05-02,397.66,399.93,394.651,397.84
